 9095110  5.274 0.007 2127963472618352896 294.098 0.019 45.403 0.021   -9.868  4.030   5.545   0.904 1.731 0.211 5218.665  2.225 0.000
 9095153 16.856 0.057 2127963506978093568 294.111 0.021 45.411 0.024   11.969  3.813  10.798   2.582 1.760 0.817 4656.588  6.383 0.010
 9095182 19.571 0.528 2127987215198052096 294.122 0.015 45.480 0.017   -1.719  3.955  12.385   3.204 1.767 1.005 5723.596  5.076 0.016
 9095289 13.391 0.043 2127962819783332864 294.149 0.019 45.423 0.022   -0.097  3.822   9.026   1.947 1.751 0.938 5836.446  4.811 0.013
 9095292  2.080 0.009 2127962819783332096 294.151 0.017 45.409 0.020  -16.496  0.764  13.662   3.740 1.772 0.295 6394.276  1.734 0.007
 9095405 10.020 0.016 2127986867298665984 294.187 0.011 45.487 0.013   -4.497          6.934   1.285 1.739 0.546 5679.914  3.852 0.004
 9095849  3.149 0.006 2079949620901053952 294.327 0.018 45.491 0.023   -6.243  0.398  11.188   2.730 1.762 0.589 6592.981  1.638 0.011
 9096005 24.448 0.209 2079949277303693568 294.370 0.017 45.492 0.021   21.855  3.818  12.735   3.348 1.768 1.240 5085.843  5.875 0.006
 9096045 23.806 0.305 2079949174224472832 294.380 0.018 45.468 0.022  -10.985  3.806  10.234   2.372 1.757 1.414 6034.691  4.212 0.007
 9096191 14.859 0.168 2079945944409072896 294.424 0.014 45.438 0.018  -14.155         13.723   3.766 1.772 0.909 5151.247  5.674 0.007
 9097169 26.480 0.458 2079940034534221312 294.734 0.025 45.464 0.031   10.324  3.722  15.990   4.792 1.781 1.445 5305.278  5.715 0.004
 9097199  3.737 0.122 2079940064592086528 294.740 0.016 45.478 0.021  -21.545  3.782  13.639   3.730 1.772 0.227 6020.682  3.332 0.004
 9097285 20.344 0.244 2079940412491364864 294.769 0.036 45.481 0.045   -0.529  3.676  10.962   2.644 1.761 1.079 5871.461  4.527 0.015
 9097788 24.265 3.603 2080030125767386112 294.923 0.023 45.450 0.030  -28.342  3.803   8.763   1.858 1.750 1.644 5853.391  4.956 0.005
 9098294 20.119 0.144 2079984805272568320 295.088 0.021 45.489 0.028   10.130  2.648  11.773   2.958 1.764 1.245 5878.472  4.277 0.010
 9098337 11.533 0.015 2079982327072773888 295.102 0.018 45.415 0.022   14.824  0.098   4.118   0.566 1.721 0.372 4454.099  6.780 0.018
 9098698 14.873 0.094 2079987107375093248 295.233 0.026 45.469 0.034   -6.089  3.626  10.744   2.561 1.760 0.621 4401.057  6.936 0.008
 9098775 29.394 3.283 2079986832496792064 295.260 0.019 45.448 0.022   -1.562  3.646  13.358   3.610 1.771 1.116 5103.926  5.903 0.005
 9099377 23.080 0.530 2079974428631320832 295.434 0.019 45.453 0.020    2.313  3.618   8.559   1.790 1.749 1.355 5703.890  5.060 0.009
 9099512 20.648 0.309 2079975081466360832 295.475 0.020 45.438 0.022    4.102  3.497  10.822   2.591 1.760 1.038 5033.622  6.102 0.013
 9099604 32.469 0.239 2079975150185851136 295.500 0.026 45.451 0.030   -6.297  3.585  18.517   6.037 1.790 1.153 4095.926  7.602 0.003
 9099624 23.724 0.795 2079975661283283968 295.507 0.018 45.499 0.020  -17.073  0.171  18.672   6.117 1.790 1.249 5362.221  5.182 0.009
 9099798 13.220 0.235 2079975459423932928 295.562 0.010 45.488 0.011   -5.636          7.965   1.598 1.745 0.939 6248.548  4.197 0.012
 9099876 22.561 0.119 2079972263967844352 295.583 0.028 45.421 0.029  -18.387  3.542  13.616   3.720 1.772 1.140 5227.742  5.899 0.010
 9099894 14.669 0.073 2079972263967848704 295.590 0.015 45.426 0.017  -13.592  3.515  10.740   2.560 1.760 0.923 5817.999  4.948 0.011
 9100271 12.838 0.053 2079995353712074496 295.698 0.019 45.478 0.023   15.126  3.519   6.273   1.097 1.735 0.792 5391.742  5.531 0.015
 9100279  5.936 0.057 2079994769596516864 295.703 0.022 45.450 0.027   -1.290  3.552  13.254   3.565 1.771 0.228 5499.884  4.514 0.004
 9100562 32.033 0.204 2079807371585679872 295.784 0.054 45.440 0.064   -3.141  3.486   5.339   0.851 1.729 0.933 4718.105  5.892 0.006
 9100792  7.882 0.021 2079808093140237312 295.853 0.013 45.461 0.018    0.743  0.262   9.070   1.962 1.751 0.553 5954.303  4.606 0.025
 9100875 25.499 0.208 2079808505457120512 295.880 0.020 45.478 0.029  -35.408  3.546  15.349   4.492 1.779 1.155 4722.223  6.641 0.003
 9101055 12.957 0.108 2079808402377947136 295.933 0.012 45.496 0.017  -13.702         15.152   4.402 1.778 1.352 6266.686  3.418 0.006
 9101205 35.874 0.216 2079805275641753600 295.975 0.017 45.446 0.022   10.791  3.509  18.787   6.176 1.791 1.284 3866.360  8.191 0.001
 9101443 12.476 0.023 2079810086005156096 296.050 0.017 45.424 0.020    3.759  3.583   5.601   0.918 1.731 0.702 5462.429  5.256 0.014
 9101525 20.342 2.402 2079810704480498688 296.072 0.021 45.487 0.024   -5.522  3.497   9.282   2.034 1.752 1.416 5896.863  4.555 0.011
 9101620  2.092 0.003 2079810429602596096 296.099 0.029 45.462 0.032   15.355  3.410  20.366   7.013 1.796 0.076 5133.273  5.677 0.005
 9106657 15.307 0.067 2079382479062343168 297.444 0.022 45.401 0.022   -5.956  3.088   4.545   0.661 1.724 0.882 5410.212  5.532 0.014
 9107602 11.963 0.044 2079376500468037632 297.683 0.017 45.458 0.023    3.332         11.039   2.673 1.761 0.680 5674.514  5.147 0.015
 9107656 28.983 0.246 2079377977936804096 297.695 0.035 45.470 0.046  -11.593  3.180  10.462   2.456 1.758 0.724 3960.261  7.251 0.006
 9107716 19.155 0.085 2079376294309620736 297.707 0.018 45.452 0.023    9.205         14.308   4.022 1.775 1.434 6649.927  3.170 0.008
 9107802 20.582 0.073 2079377703058902016 297.722 0.038 45.446 0.047    4.480  3.128  11.673   2.919 1.764 0.746 4295.834  7.188 0.007
 9108419  2.013 0.005 2079373919181122304 297.867 0.026 45.408 0.034    3.668  0.795   6.112   1.053 1.734 0.144 6268.132  4.135 0.013
 9108513 12.482 0.045 2079374060926360064 297.887 0.040 45.430 0.048   -1.546  3.147  12.342   3.186 1.767 0.496 4267.900  6.712 0.022
 9108743 19.422 2.466 2079467244535627520 297.938 0.032 45.461 0.043    1.503  3.147  10.286   2.392 1.757 1.054 5732.202  4.924 0.010
 9108981 12.782 0.071 2079467412033826304 297.999 0.034 45.469 0.037   15.362  3.170  13.352   3.607 1.771 0.679 5641.730  5.131 0.009
 9108998 28.565 1.338 2079419862455138816 298.001 0.018 45.405 0.019  -25.819  3.140  17.357   5.452 1.786 1.152 5618.694  4.585 0.005
 9109003 28.392 0.234 2079419862455139584 298.004 0.028 45.404 0.029  -35.675         16.965   5.260 1.785 1.201 5254.896  5.517 0.004
 9110114 15.080 0.153 2079424084403802368 298.285 0.020 45.487 0.020   -1.453          7.172   1.355 1.741 0.856 5417.791  5.207 0.013
 9111033 22.698 0.297 2079412681270306048 298.522 0.018 45.486 0.021    6.081          9.094   1.970 1.751 1.043 6450.465  3.466 0.009
 9111333 17.945 0.147 2079435977173107968 298.610 0.022 45.498 0.025  -10.468  0.318  16.073   4.831 1.781 1.064 5922.230  4.805 0.012
 9111372 29.879 0.199 2079409107857521664 298.622 0.037 45.414 0.044   -4.876         12.609   3.296 1.768 0.449 3675.453  9.044 0.012
 9112164 19.957 0.557 2079244146756192768 298.834 0.023 45.418 0.024   17.120  2.852   6.091   1.048 1.734 0.413 3790.772  7.817 0.009
 9112320 14.584 0.011 2079245005749675520 298.883 0.028 45.431 0.031  -12.001         11.497   2.850 1.763 0.505 4372.535  7.094 0.018
 9113824  8.019 0.024 2079233048560924416 299.335 0.030 45.420 0.045    3.878  2.733   6.235   1.087 1.735 0.410 5353.107  5.546 0.025
 9113851 39.696 0.929 2079232979841444864 299.342 0.023 45.403 0.035   13.925         13.387   3.622 1.771 1.209 4267.663  7.298 0.003
 9113975 21.809 0.063 2079233185999891968 299.379 0.025 45.417 0.030  -19.655  2.786  10.079   2.316 1.756 0.834 5445.588  5.634 0.007
 9114183  1.026 0.003 2085238130088123904 299.440 0.021 45.461 0.026    6.965  1.500   8.604   1.805 1.749 0.148 6928.153  2.494 0.012
 9114614 23.133 0.133 2085190786673131520 299.567 0.018 45.474 0.020   11.479         12.853   3.397 1.769 0.765 4367.683  6.988 0.008
 9114848  6.029 0.092 2085192057983484928 299.631 0.018 45.478 0.021    9.098          8.491   1.768 1.748 0.370 5381.963  5.473 0.016
 9115374  5.185 0.021 2085194188287333888 299.785 0.020 45.459 0.023   -2.401  2.758  11.617   2.897 1.764 0.334 6679.888  3.722 0.011
 9116075 36.893 5.521 2085181715702402816 299.971 0.012 45.449 0.014    7.138         10.886   2.615 1.760 1.378 4478.684  6.528 0.006
 9116193  9.730 0.160 2085183158811443968 300.004 0.045 45.472 0.041   -3.431          6.296   1.104 1.736 0.280 5096.719  5.398 0.018
 9116461  3.076 0.016 2085182265458274304 300.070 0.020 45.454 0.028    6.648  0.111   9.046   1.954 1.751 0.288 6408.330  3.660 0.021
 9116512 11.581 0.045 2085182196738798080 300.084 0.017 45.440 0.019   12.764         11.917   3.015 1.765 0.577 5413.027  5.399 0.012
 9116740 34.499 0.087 2085203190539226368 300.150 0.015 45.483 0.019  -30.684         19.142   6.361 1.792 1.153 4052.843  7.532 0.002
 9117123  0.527 0.006 2085202743862680064 300.245 0.019 45.498 0.022   24.040  2.604  13.574   3.702 1.772 0.021 4048.897  7.516 0.005
 9117390  1.598 0.010 2082199496573711872 300.310 0.015 45.414 0.017  -10.843          8.616   1.809 1.749 0.135 7480.005  2.302 0.006
 9117806  9.982 0.020 2082200561725632512 300.427 0.014 45.451 0.018  -16.886          8.572   1.795 1.749 0.624 5819.956  4.536 0.012
 9117914 15.910 0.046 2082200767884075520 300.455 0.026 45.460 0.032   -7.829  2.629  10.934   2.633 1.760 0.762 5490.667  5.456 0.018
 9118402 15.446 0.067 2082196747794494464 300.586 0.012 45.418 0.017   -2.177         27.861  11.489 1.816 1.451 7111.514  1.877 0.005
 9118677 28.380 0.167 2082202932547670016 300.661 0.026 45.471 0.034   -5.922  2.529  15.892   4.745 1.781 0.641 3962.759  7.781 0.009
 9118981  1.513 0.007 2082192658985723904 300.756 0.013 45.490 0.020    2.014          6.880   1.269 1.739 0.111 6066.512  4.167 0.006
 9119108  0.646 0.003 2082191765632529664 300.794 0.020 45.458 0.020    2.163          9.261   2.027 1.752 0.021 5474.266  5.196 0.007
 9136906 30.674 0.466 2107052307643293696 282.832 0.025 45.514 0.030   -1.474         19.091   6.334 1.792 1.047 4227.077  7.292 0.003
 9137094 34.666 7.672 2107013103181851136 282.947 0.027 45.578 0.030   15.506  6.042  21.310   7.532 1.799 1.425 4849.548  6.374 0.003
 9137146 33.031 5.944 2107012931383164928 282.978 0.036 45.574 0.040  -12.762  6.022  20.265   6.959 1.795 1.180 4714.422  5.785 0.005
 9137153 16.378 3.781 2107013068822124288 282.982 0.013 45.592 0.014    2.063         11.353   2.794 1.762 1.508 6267.650  3.684 0.006
 9137160 29.909 1.261 2107006162514695936 282.989 0.021 45.522 0.024   11.618  6.035  14.605   4.154 1.776 1.662 5010.491  5.818 0.005
 9137189 25.941 3.974 2107012106749440768 283.001 0.023 45.548 0.026    6.585         10.540   2.485 1.759 1.218 5575.932  5.153 0.011
 9137217  9.173 0.024 2107012209828664064 283.010 0.021 45.567 0.023   30.899  5.984  18.071   5.810 1.788 0.621 5703.959  4.552 0.009
 9137255 23.812 0.245 2107012553426052864 283.036 0.027 45.574 0.032  -31.364  5.982  12.383   3.203 1.767 0.863 4272.543  7.185 0.005
 9137257 30.977 1.100 2107012553426053632 283.036 0.016 45.578 0.019  -34.061  5.860  14.898   4.286 1.777 1.249 5029.742  5.831 0.006
 9137297  7.072 0.014 2107012480408584448 283.066 0.019 45.592 0.020  -11.672  1.227  13.212   3.547 1.770 1.125 6651.778  1.962 0.007
 9137385 25.639 0.131 2107009461049607168 283.108 0.023 45.556 0.024   10.822  5.943  15.681   4.647 1.780 0.791 4007.881  7.885 0.005
 9137531 14.480 0.030 2107010010805439232 283.204 0.020 45.559 0.022   -8.304  5.925   9.766   2.204 1.755 0.440 4376.962  7.049 0.020
 9137580 32.232 0.225 2107010388762572288 283.227 0.019 45.595 0.024  -18.502  0.770  20.304   6.980 1.796 2.796 5713.090  2.931 0.001
 9137689 32.076 0.628 2106998328494205696 283.292 0.018 45.529 0.022    4.671  5.990  14.797   4.241 1.777 1.701 4651.179  6.376 0.003
 9137728  7.861 0.011 2107021899274936320 283.315 0.014 45.580 0.016   10.000         13.940   3.860 1.773 0.502 6058.030  3.079 0.003
 9138040 19.683 0.030 2107018154063479552 283.487 0.029 45.553 0.031   -8.745  5.833  11.455   2.834 1.763 1.110 5312.239  5.488 0.009
 9138056 25.123 0.145 2107018050984062464 283.493 0.021 45.526 0.023    0.825  5.812  11.058   2.680 1.761 0.817 4489.712  6.635 0.007
 9138149 30.984 0.188 2107017947904856832 283.545 0.025 45.537 0.029   29.468  5.824  13.041   3.476 1.770 0.988 4011.212  7.632 0.003
 9138286 15.782 0.022 2107019184855456000 283.618 0.020 45.589 0.023   23.953  6.067  26.245  10.458 1.812 0.919 5679.091  3.428 0.002
 9138297 14.036 0.021 2107019287934671872 283.623 0.030 45.592 0.032   -5.891  5.847   7.747   1.530 1.744 0.458 4074.461  7.530 0.021
 9138398 38.211 0.647 2106837284401372672 283.680 0.031 45.599 0.035    1.138  5.903  15.079   4.368 1.778 1.121 4183.229  7.155 0.004
 9138426 27.811 0.042 2106830549892628736 283.702 0.028 45.503 0.034  -24.830  5.825  16.344   4.959 1.782 1.623 5119.173  5.899 0.006
 9138434  8.016 0.306 2106831065288717568 283.709 0.027 45.540 0.029  -24.162  1.057  12.964   3.443 1.769 0.547 6203.766  3.681 0.006
 9138680 18.807 0.185 2106833397451084288 283.851 0.018 45.543 0.022  -21.171  0.488  19.168   6.375 1.792 2.248 5961.700  2.598 0.003
 9138764  8.119 0.013 2106832748915935232 283.898 0.017 45.501 0.020  -20.875  5.942  18.425   5.990 1.790 0.646 5620.489  4.305 0.008
 9138848  4.399 0.005 2106834741780792832 283.937 0.023 45.561 0.026   21.587  5.751   5.376   0.861 1.730 0.238 5731.362  4.417 0.003
 9138992 29.041 0.058 2106834260744482816 284.009 0.033 45.572 0.034    4.735  5.912  13.799   3.799 1.773 1.438 4501.539  6.696 0.003
 9139230 34.543 6.333 2107197546258394112 284.123 0.029 45.550 0.029  -31.304  5.891  11.968   3.036 1.765 2.263 5108.996  5.611 0.003
 9139564 22.358 0.040 2107193869765824000 284.302 0.028 45.542 0.031  -33.282  5.764  16.918   5.237 1.784 0.829 4333.216  7.344 0.003
 9139582 18.591 0.075 2107195514735668736 284.321 0.033 45.591 0.035   -1.583  5.776  10.451   2.452 1.758 0.608 4469.242  6.678 0.010
 9139648 14.504 0.013 2107195072356697600 284.360 0.044 45.581 0.048    1.612  5.762   8.433   1.749 1.748 0.584 4114.927  7.137 0.014
 9139776 47.731 1.483 2107147999515145728 284.432 0.026 45.564 0.024   23.324  5.744  18.614   6.087 1.790 2.355 4525.093  6.394 0.002
 9140459 18.521 0.051 2107150988812209664 284.789 0.012 45.587 0.014   10.212          8.748   1.853 1.750 1.168 5457.562  5.158 0.010
 9140662  9.962 0.024 2107161743410940928 284.909 0.020 45.564 0.024   -1.494         12.808   3.378 1.769 0.871 6492.839  2.847 0.011
 9141060 11.050 0.031 2107159303868932864 285.139 0.014 45.555 0.014    4.962          7.708   1.518 1.744 0.536 5145.806  5.119 0.013
 9141097 38.186 0.565 2107159235149454848 285.160 0.015 45.534 0.016   -9.310  5.625  22.669   8.303 1.803 1.237 4011.037  7.501 0.003
 9141156 32.060 0.428 2106409162061421568 285.202 0.028 45.570 0.032    0.142  5.630  12.761   3.359 1.768 1.925 5054.373  5.997 0.007
 9141177 30.574 0.132 2106415003216947200 285.220 0.029 45.584 0.034  -10.239  5.569  21.371   7.566 1.799 0.859 3945.906  8.039 0.004
 9141266 27.537 0.065 2106413938065060096 285.279 0.023 45.542 0.026  -23.636  5.548  17.685   5.615 1.787 0.907 4144.427  7.536 0.002
 9141404 21.770 0.117 2106411223645746432 285.383 0.019 45.547 0.023   -8.950  5.476  11.039   2.673 1.761 1.278 5335.095  5.804 0.008
 9141571 63.261 1.647 2106410227213340672 285.464 0.047 45.511 0.055    6.917  5.421  14.147   3.951 1.774 1.090 3473.655  8.956 0.002
 9141582 24.557 0.501 2106413044711904512 285.476 0.020 45.593 0.021   -7.906  5.474   8.680   1.830 1.749 1.536 5530.374  4.993 0.008
 9141609 27.996 0.429 2106410192853450496 285.488 0.014 45.509 0.016    1.580  5.334  18.679   6.120 1.790 1.355 4613.021  6.774 0.004
 9141737 17.793 0.116 2106399816212487168 285.552 0.020 45.533 0.023    8.792  5.386  12.097   3.087 1.766 0.979 5110.088  5.933 0.010
 9141747 18.120 0.143 2106412082639236864 285.555 0.026 45.568 0.029    6.908  5.483  11.064   2.682 1.761 1.244 5490.101  5.442 0.011
 9141755 38.986 0.201 2106399781852744704 285.558 0.012 45.514 0.014  -24.384         13.738   3.773 1.773 2.091 5525.891  4.709 0.004
 9141761 10.157 0.011 2106412116998978304 285.560 0.026 45.591 0.029   -7.284  5.474   9.189   2.002 1.752 0.315 4475.977  6.643 0.024
 9141881  4.112 0.010 2106493927535128832 285.619 0.012 45.569 0.013    7.241         10.300   2.396 1.757 0.228 5880.650  2.684 0.004
 9142010 15.179 0.052 2106493029883616000 285.681 0.018 45.520 0.021  -11.979  0.260   9.421   2.082 1.753 0.926 5473.351  5.087 0.009
 9142219 13.619 0.121 2106490457201895936 285.798 0.018 45.562 0.021    7.690  5.446   9.946   2.268 1.756 0.793 5409.340  4.910 0.015
 9142314  7.506 0.059 2106491797231702528 285.841 0.024 45.565 0.027   -6.887  5.428  13.124   3.510 1.770 0.409 5597.349  4.321 0.004
 9142315  7.453 0.061 2106491797231702784 285.842 0.014 45.567 0.016  -43.448          9.449   2.092 1.753 0.537 5991.112  4.502 0.010
 9142334 20.908 0.152 2106489392050004480 285.852 0.011 45.511 0.013   -0.591          9.736   2.193 1.755 0.556 3844.874  8.106 0.008
 9142489 25.203 0.922 2106490697720080384 285.924 0.021 45.519 0.024   -1.367  5.478  13.223   3.552 1.770 1.898 5629.018  4.960 0.008
 9142684 26.865 0.034 2106449908412364032 286.024 0.025 45.562 0.030  -17.208  5.449   7.342   1.406 1.742 0.877 4440.633  6.973 0.006
 9142714 10.922 0.244 2106443139543800832 286.043 0.192 45.511 0.215   10.372  5.342   4.965   0.759 1.727 0.223 3685.080  8.272 0.034
 9142773  6.661 0.020 2106449225515602432 286.077 0.019 45.553 0.022    6.968  5.374  10.559   2.492 1.759 0.333 5593.267  4.712 0.006
 9142888 21.589 0.195 2106446541158029568 286.155 0.019 45.576 0.025   -5.965  5.440  12.014   3.054 1.765 0.927 5089.298  5.829 0.009
 9142932 11.498 0.011 2106446270578127872 286.185 0.014 45.544 0.017  -16.396         12.378   3.201 1.767 0.528 5332.321  4.920 0.006
 9142980  5.408 0.013 2106445411584666112 286.212 0.026 45.514 0.026    5.000  5.278  24.864   9.604 1.809 0.330 5714.261  4.057 0.003
 9143133  7.616 0.080 2106446751614488832 286.297 0.017 45.532 0.021    7.428  5.320  21.860   7.841 1.800 0.480 5703.345  3.951 0.003
 9143439 33.943 0.392 2106458330846384896 286.473 0.026 45.589 0.031   -0.027  5.260  17.340   5.444 1.786 1.403 4398.193  6.795 0.006
 9143477 25.949 0.687 2106457712371082752 286.493 0.023 45.524 0.028   -0.123  5.264   6.148   1.063 1.735 1.456 5059.196  5.985 0.007
 9143563 27.402 0.322 2106455272829683968 286.549 0.015 45.562 0.018   28.698  5.325  15.342   4.489 1.779 1.187 5167.192  3.243 0.000
 9143566 30.477 3.991 2106454516915422464 286.550 0.012 45.503 0.015    3.121         20.449   7.059 1.796 1.640 5459.013  4.381 0.004
 9143782 29.493 1.942 2106456131823172864 286.674 0.028 45.583 0.031   -0.404  5.340  13.808   3.803 1.773 1.674 4960.946  6.052 0.005
 9145681 14.328 0.029 2130232482358891520 287.735 0.142 45.590 0.159   19.175  5.133  11.104   2.698 1.761 0.613 4292.764  6.947 0.008
 9145697  8.105 0.011 2130232486658872320 287.743 0.015 45.584 0.017    4.264  5.149   6.333   1.114 1.736 0.393 4887.502  6.128 0.027
 9145926 18.502 0.071 2130219739195758080 287.872 0.016 45.518 0.018   -8.874  5.161  14.528   4.120 1.776 0.960 4660.920  6.567 0.006
 9146066 23.443 0.117 2130242485342567936 287.948 0.031 45.537 0.032   -1.255  5.018   9.465   2.098 1.753 1.410 5159.946  5.691 0.009
 9146242 21.964 0.921 2130242794580220928 288.024 0.014 45.560 0.018   -6.780          9.862   2.238 1.755 1.346 5919.242  4.543 0.010
 9146352 30.264 0.425 2130239667844032000 288.080 0.027 45.533 0.030   26.101  5.046  10.598   2.507 1.759 1.530 4874.806  6.173 0.005
